Wavenumber,Intensity,Class
3212.307,13.53434,0
3212.789,13.90125,0
3213.271,13.69716,0
3213.753,13.1941,0
3214.235,12.78443,0
3214.717,12.70233,0
3215.199,13.22548,0
3215.682,13.69501,0
3216.164,13.17608,0
3216.646,12.79035,0
3217.128,12.82061,0
3217.61,12.86467,0
3218.092,12.97737,0
3218.574,13.15934,0
3219.056,13.0558,0
3219.539,12.82797,0
3220.021,12.78558,0
3220.503,12.69749,0
3220.985,12.64599,0
3221.467,13.02077,0
3221.949,13.32157,0
3222.431,13.17601,0
3222.913,13.11072,0
3223.396,13.07036,0
3223.877,12.97137,0
3224.36,13.00123,0
3224.842,13.12241,0
3225.324,13.02757,0
3225.806,12.95255,0
3226.288,12.98676,0
3226.77,12.97984,0
3227.252,12.94807,0
3227.734,12.92188,0
3228.217,12.8119,0
3228.699,12.6474,0
3229.181,12.46041,0
3229.663,12.61269,0
3230.145,13.04593,0
3230.627,13.09849,0
3231.109,12.98182,0
3231.591,12.9302,0
3232.073,12.79075,0
3232.556,12.70304,0
3233.038,12.88911,0
3233.52,13.00399,0
3234.002,12.91954,0
3234.484,12.78683,0
3234.966,12.64784,0
3235.448,12.52916,0
3235.93,12.54646,0
3236.413,12.62677,0
3236.895,12.64673,0
3237.377,12.7747,0
3237.859,12.93847,0
3238.341,12.52721,0
3238.823,12.43477,0
3239.305,12.86304,0
3239.787,12.85037,0
3240.27,12.67658,0
3240.752,12.89246,0
3241.234,12.98304,0
3241.716,12.91139,0
3242.198,12.70334,0
3242.68,12.46015,0
3243.162,12.26023,0
3243.644,12.74529,0
3244.126,13.09439,0
3244.609,12.88278,0
3245.091,12.56379,0
3245.573,12.44488,0
3246.055,12.94945,0
3246.537,13.06242,0
3247.019,12.78795,0
3247.501,12.81243,0
3247.983,12.87361,0
3248.466,12.84577,0
3248.948,12.74358,0
3249.43,12.63713,0
3249.912,12.61521,0
3250.394,12.62701,0
3250.876,12.71685,0
3251.358,12.9607,0
3251.84,13.04961,0
3252.323,12.85144,0
3252.804,12.89784,0
3253.287,12.87872,0
3253.769,12.6621,0
3254.251,12.45382,0
3254.733,12.31988,0
3255.215,12.33729,0
3255.697,12.28409,0
3256.179,12.17916,0
3256.661,12.21852,0
3257.144,12.24131,0
3257.626,12.22678,0
3258.108,12.49786,0
3258.59,12.76419,0
3259.072,12.67078,0
3259.554,12.71068,0
3260.036,12.72431,0
3260.518,12.42166,0
3261.0,12.24584,0
3261.483,12.32977,0
3261.965,12.50048,0
3262.447,12.54348,0
3262.929,12.42398,0
3263.411,12.43229,0
3263.893,12.51101,0
3264.375,12.56785,0
3264.857,12.68894,0
3265.34,12.7841,0
3265.822,12.62518,0
3266.304,12.58122,0
3266.786,12.6791,0
3267.268,12.28217,0
3267.75,12.07082,0
3268.232,12.45848,0
3268.714,12.50339,0
3269.197,12.38153,0
3269.679,12.38799,0
3270.161,12.28426,0
3270.643,12.13287,0
3271.125,12.51027,0
3271.607,12.56723,0
3272.089,12.23936,0
3272.571,12.08143,0
3273.053,12.04398,0
3273.536,12.08111,0
3274.018,12.20638,0
3274.5,12.29581,0
3274.982,12.21691,0
3275.464,12.45196,0
3275.946,12.7984,0
3276.428,12.28153,0
3276.91,12.13861,0
3277.393,12.53808,0
3277.875,12.3141,0
3278.357,12.05786,0
3278.839,12.12675,0
3279.321,12.34296,0
3279.803,12.51959,0
3280.285,12.23676,0
3280.767,12.5035,0
3281.25,12.92036,0
3281.731,12.58225,0
3282.214,12.35115,0
3282.696,12.59352,0
3283.178,12.68784,0
3283.66,12.53296,0
3284.142,12.18359,0
3284.624,12.1065,0
3285.106,12.21426,0
3285.588,12.36911,0
3286.071,12.40187,0
3286.553,12.33412,0
3287.035,12.17639,0
3287.517,12.17895,0
3287.999,12.32881,0
3288.481,12.3527,0
3288.963,12.24654,0
3289.445,12.003,0
3289.927,12.1803,0
3290.41,12.40104,0
3290.892,12.36535,0
3291.374,12.21314,0
3291.856,11.99194,0
3292.338,11.57103,0
3292.82,11.54077,0
3293.302,11.82592,0
3293.784,12.02756,0
3294.267,12.11426,0
3294.749,12.07537,0
3295.231,12.04208,0
3295.713,11.98055,0
3296.195,11.85931,0
3296.677,12.13568,0
3297.159,12.39101,0
3297.641,12.09551,0
3298.124,12.03605,0
3298.606,12.22519,0
3299.088,11.96199,0
3299.57,11.76602,0
3300.052,11.77741,0
3300.534,12.04329,0
3301.016,12.16851,0
3301.498,11.73449,0
3301.98,11.49463,0
3302.463,11.49439,0
3302.945,11.72046,0
3303.427,12.11825,0
3303.909,12.33512,0
3304.391,11.68309,0
3304.873,11.6049,0
3305.355,12.04776,0
3305.837,11.82982,0
3306.32,11.59888,0
3306.802,11.61498,0
3307.284,11.97649,0
3307.766,12.26643,0
3308.248,12.05745,0
3308.73,12.14997,0
3309.212,12.15069,0
3309.694,11.73215,0
3310.177,11.94006,0
3310.658,12.50112,0
3311.141,12.0691,0
3311.623,11.92612,0
3312.105,12.14227,0
3312.587,12.19002,0
3313.069,12.00857,0
3313.551,11.63536,0
3314.033,11.66117,0
3314.515,11.81125,0
3314.998,11.8469,0
3315.48,11.9975,0
3315.962,12.04261,0
3316.444,11.77611,0
3316.926,11.78915,0
3317.408,11.99923,0
3317.89,11.88644,0
3318.372,11.67607,0
3318.854,11.55103,0
3319.337,11.87184,0
3319.819,12.14559,0
3320.301,12.09335,0
3320.783,12.02142,0
3321.265,11.94449,0
3321.747,11.86761,0
3322.229,11.60098,0
3322.711,11.47304,0
3323.194,11.82997,0
3323.676,11.87255,0
3324.158,11.66772,0
3324.64,11.64017,0
3325.122,11.57012,0
3325.604,11.5343,0
3326.086,11.77703,0
3326.568,11.94316,0
3327.051,11.85136,0
3327.533,11.71848,0
3328.015,11.67382,0
3328.497,11.73778,0
3328.979,11.72473,0
3329.461,11.7249,0
3329.943,11.85768,0
3330.425,11.83371,0
3330.907,11.76786,0
3331.39,11.8908,0
3331.872,11.8959,0
3332.354,11.79889,0
3332.836,11.79707,0
3333.318,11.65264,0
3333.8,11.35358,0
3334.282,11.48688,0
3334.764,11.48809,0
3335.247,11.24984,0
3335.729,11.266,0
3336.211,11.35127,0
3336.693,11.30135,0
3337.175,11.56278,0
3337.657,11.69685,0
3338.139,11.33815,0
3338.621,11.21451,0
3339.104,11.35377,0
3339.585,11.56271,0
3340.068,11.78064,0
3340.55,11.91795,0
3341.032,11.473,0
3341.514,11.57487,0
3341.996,12.14077,0
3342.478,12.07253,0
3342.96,11.87073,0
3343.442,11.89089,0
3343.925,11.44913,0
3344.407,11.2991,0
3344.889,11.6877,0
3345.371,11.76702,0
3345.853,11.70471,0
3346.335,11.81978,0
3346.817,11.47865,0
3347.299,11.10035,0
3347.781,11.43686,0
3348.264,11.56351,0
3348.746,11.49507,0
3349.228,11.69237,0
3349.71,11.72347,0
3350.192,11.52614,0
3350.674,11.53998,0
3351.156,11.52334,0
3351.638,11.40539,0
3352.121,11.20124,0
3352.603,11.08716,0
3353.085,11.22876,0
3353.567,11.45239,0
3354.049,11.52481,0
3354.531,11.33707,0
3355.013,11.42578,0
3355.495,11.54105,0
3355.978,11.31176,0
3356.46,11.41285,0
3356.942,11.68904,0
3357.424,11.50559,0
3357.906,11.66242,0
3358.388,11.86086,0
3358.87,11.33631,0
3359.352,11.08368,0
3359.834,11.40872,0
3360.317,11.68353,0
3360.799,11.84348,0
3361.281,11.86654,0
3361.763,11.56057,0
3362.245,11.21491,0
3362.727,11.00829,0
3363.209,11.35224,0
3363.691,11.55249,0
3364.173,11.08782,0
3364.656,11.09967,0
3365.138,11.26153,0
3365.62,11.13873,0
3366.102,11.31238,0
3366.584,11.60594,0
3367.066,11.44472,0
3367.548,11.33173,0
3368.03,11.3143,0
3368.512,11.34863,0
3368.995,11.49889,0
3369.477,11.7043,0
3369.959,11.73078,0
3370.441,11.29007,0
3370.923,10.63715,0
3371.405,11.17233,0
3371.887,11.53313,0
3372.369,11.28941,0
3372.852,11.3181,0
3373.334,11.39788,0
3373.816,11.32257,0
3374.298,11.50243,0
3374.78,11.589,0
3375.262,11.39441,0
3375.744,11.21939,0
3376.226,11.17919,0
3376.708,11.48173,0
3377.191,11.48891,0
3377.673,11.3321,0
3378.155,11.23141,0
3378.637,11.09629,0
3379.119,11.11448,0
3379.601,11.66612,0
3380.083,11.76319,0
3380.565,11.43025,0
3381.048,11.17749,0
3381.53,11.13629,0
3382.012,11.28483,0
3382.494,11.48167,0
3382.976,11.63061,0
3383.458,11.68069,0
3383.94,11.52658,0
3384.422,11.55259,0
3384.905,11.76956,0
3385.386,11.43824,0
3385.869,11.07553,0
3386.351,11.01741,0
3386.833,11.20794,0
3387.315,11.49081,0
3387.797,11.74969,0
3388.279,11.71543,0
3388.761,11.56217,0
3389.243,11.4709,0
3389.726,11.35375,0
3390.208,11.27344,0
3390.69,11.42617,0
3391.172,11.42267,0
3391.654,11.32518,0
3392.136,11.25584,0
3392.618,11.39203,0
3393.1,11.555,0
3393.583,11.23043,0
3394.065,11.30988,0
3394.547,11.66288,0
3395.029,11.2984,0
3395.511,11.356,0
3395.993,11.76306,0
3396.475,11.65963,0
3396.957,11.50986,0
3397.439,11.51432,0
3397.922,11.3997,0
3398.404,11.15686,0
3398.886,10.88951,0
3399.368,11.00158,0
3399.85,11.25815,0
3400.332,11.52714,0
3400.814,11.582,0
3401.296,11.6793,0
3401.779,11.92968,0
3402.261,11.82763,0
3402.743,11.5697,0
3403.225,11.36663,0
3403.707,11.5317,0
3404.189,11.71996,0
3404.671,11.44114,0
3405.153,11.30201,0
3405.635,11.37558,0
3406.118,11.62757,0
3406.6,11.62744,0
3407.082,11.49066,0
3407.564,11.44652,0
3408.046,11.49757,0
3408.528,11.45201,0
3409.01,10.94517,0
3409.492,11.09383,0
3409.975,11.56055,0
3410.457,11.5251,0
3410.939,11.38295,0
3411.421,11.26966,0
3411.903,11.22371,0
3412.385,11.12867,0
3412.867,11.08904,0
3413.349,11.31771,0
3413.832,11.60123,0
3414.313,11.83295,0
3414.796,11.90231,0
3415.278,12.05218,0
3415.76,12.2321,0
3416.242,11.95882,0
3416.724,11.57045,0
3417.206,11.31342,0
3417.688,11.54528,0
3418.17,11.58513,0
3418.653,11.16946,0
3419.135,11.75638,0
3419.617,11.97692,0
3420.099,11.61022,0
3420.581,11.67241,0
3421.063,11.81558,0
3421.545,11.80296,0
3422.027,11.52271,0
3422.51,11.32244,0
3422.992,11.36048,0
3423.474,11.77913,0
3423.956,11.98606,0
3424.438,11.76175,0
3424.92,11.64402,0
3425.402,11.64814,0
3425.884,11.78189,0
3426.366,11.56328,0
3426.849,11.38008,0
3427.331,11.42313,0
3427.813,11.50428,0
3428.295,11.44682,0
3428.777,11.13998,0
3429.259,11.15232,0
3429.741,11.47585,0
3430.223,12.06407,0
3430.706,11.82996,0
3431.188,11.43967,0
3431.67,11.49652,0
3432.152,11.57829,0
3432.634,11.5961,0
3433.116,11.4895,0
3433.598,11.42016,0
3434.08,11.50294,0
3434.563,11.78141,0
3435.045,11.72895,0
3435.527,11.57049,0
3436.009,11.671,0
3436.491,11.38263,0
3436.973,11.10405,0
3437.455,11.60644,0
3437.937,11.74158,0
3438.419,11.70168,0
3438.902,11.87034,0
3439.384,11.86779,0
3439.866,11.75652,0
3440.348,11.76383,0
3440.83,11.69271,0
3441.312,11.56809,0
3441.794,11.43972,0
3442.276,11.8091,0
3442.759,12.16922,0
3443.24,11.68933,0
3443.723,11.44337,0
3444.205,11.5281,0
3444.687,11.97686,0
3445.169,11.82878,0
3445.651,11.5237,0
3446.133,11.73809,0
3446.615,11.73202,0
3447.097,11.55436,0
3447.58,11.72478,0
3448.062,11.79683,0
3448.544,11.71065,0
3449.026,11.43171,0
3449.508,11.54771,0
3449.99,11.83296,0
3450.472,11.72959,0
3450.954,11.91312,0
3451.437,12.22097,0
3451.919,11.84324,0
3452.401,11.61835,0
3452.883,11.50525,0
3453.365,11.29315,0
3453.847,11.38119,0
3454.329,11.71238,0
3454.811,12.05679,0
3455.293,12.06562,0
3455.776,11.83725,0
3456.258,11.53317,0
3456.74,11.49746,0
3457.222,11.6241,0
3457.704,11.63363,0
3458.186,11.71838,0
3458.668,11.87315,0
3459.15,12.09529,0
3459.633,11.94108,0
3460.115,11.70452,0
3460.597,11.80724,0
3461.079,11.77396,0
3461.561,11.6774,0
3462.043,11.81138,0
3462.525,11.96703,0
3463.007,12.08752,0
3463.49,12.14655,0
3463.972,12.13551,0
3464.454,11.97392,0
3464.936,11.64285,0
3465.418,11.3196,0
3465.9,11.25129,0
3466.382,12.11073,0
3466.864,12.28784,0
3467.346,12.05084,0
3467.829,11.86735,0
3468.311,11.70246,0
3468.793,11.62943,0
3469.275,11.72299,0
3469.757,11.93888,0
3470.239,12.05648,0
3470.721,11.66292,0
3471.203,11.53894,0
3471.686,11.73695,0
3472.167,12.12528,0
3472.65,12.21174,0
3473.132,12.21924,0
3473.614,12.46933,0
3474.096,12.19879,0
3474.578,11.92484,0
3475.06,12.11353,0
3475.542,11.88788,0
3476.024,11.74928,0
3476.507,12.05117,0
3476.989,12.11057,0
3477.471,12.08526,0
3477.953,12.24941,0
3478.435,11.99403,0
3478.917,11.75413,0
3479.399,11.74995,0
3479.881,11.83392,0
3480.364,11.86358,0
3480.846,11.80645,0
3481.328,12.0719,0
3481.81,12.14273,0
3482.292,11.76902,0
3482.774,12.06038,0
3483.256,12.03691,0
3483.738,11.54568,0
3484.22,11.71803,0
3484.703,12.01541,0
3485.185,12.09008,0
3485.667,12.06579,0
3486.149,12.04389,0
3486.631,12.05345,0
3487.113,12.09988,0
3487.595,11.99754,0
3488.077,11.85133,0
3488.56,12.12117,0
3489.042,12.20538,0
3489.524,11.95362,0
3490.006,11.79983,0
3490.488,11.78718,0
3490.97,11.84959,0
3491.452,11.84529,0
3491.934,11.98463,0
3492.417,12.23153,0
3492.899,12.36399,0
3493.381,12.1077,0
3493.863,11.73037,0
3494.345,12.04644,0
3494.827,12.10604,0
3495.309,11.95521,0
3495.791,11.86937,0
3496.273,11.86064,0
3496.756,11.92389,0
3497.238,12.1152,0
3497.72,12.16344,0
3498.202,12.07162,0
3498.684,11.88216,0
3499.166,11.92287,0
3499.648,12.06542,0
3500.13,12.13394,0
889.21655,5137.0,1
890.44634,5093.0,1
891.67596,5012.0,1
892.9054,5214.0,1
894.13468,5195.0,1
895.36379,5217.0,1
896.59273,5211.0,1
897.82149,5289.0,1
899.05009,5193.0,1
900.27852,5227.0,1
901.50678,5172.0,1
902.73486,5276.0,1
903.96278,5261.0,1
905.19053,5307.0,1
906.41811,5398.0,1
907.64552,5391.0,1
908.87276,5537.0,1
910.09982,5330.0,1
911.32672,5396.0,1
912.55345,5356.0,1
913.78002,5322.0,1
915.00641,5317.0,1
916.23263,5465.0,1
917.45868,5286.0,1
918.68456,5335.0,1
919.91028,5325.0,1
921.13582,5343.0,1
922.3612,5285.0,1
923.5864,5347.0,1
924.81144,5307.0,1
926.03631,5171.0,1
927.26101,5230.0,1
928.48554,5283.0,1
929.7099,5289.0,1
930.93409,5211.0,1
932.15811,5261.0,1
933.38196,5284.0,1
934.60565,5188.0,1
935.82916,5181.0,1
937.05251,5241.0,1
938.27569,5198.0,1
939.4987,5265.0,1
940.72154,5208.0,1
941.94421,5230.0,1
943.16671,5229.0,1
944.38905,5250.0,1
945.61121,5189.0,1
946.83321,5201.0,1
948.05504,5108.0,1
949.2767,5179.0,1
950.49819,5219.0,1
951.71951,5152.0,1
952.94067,5174.0,1
954.16165,5230.0,1
955.38247,5201.0,1
956.60312,5229.0,1
957.8236,5246.0,1
959.04391,5185.0,1
960.26406,5252.0,1
961.48403,5190.0,1
962.70384,5225.0,1
963.92348,5265.0,1
965.14296,5191.0,1
966.36226,5358.0,1
967.5814,5280.0,1
968.80036,5286.0,1
970.01916,5324.0,1
971.2378,5292.0,1
972.45626,5253.0,1
973.67456,5265.0,1
974.89269,5321.0,1
976.11065,5246.0,1
977.32844,5210.0,1
978.54607,5229.0,1
979.76353,5218.0,1
980.98082,5220.0,1
982.19794,5196.0,1
983.41489,5197.0,1
984.63168,5276.0,1
985.8483,5319.0,1
987.06476,5243.0,1
988.28104,5211.0,1
989.49716,5248.0,1
990.71311,5201.0,1
991.92889,5307.0,1
993.14451,5232.0,1
994.35996,5277.0,1
995.57524,5254.0,1
996.79035,5339.0,1
998.0053,5422.0,1
999.22008,5407.0,1
1000.43469,5398.0,1
1001.64914,5316.0,1
1002.86342,5450.0,1
1004.07753,5428.0,1
1005.29147,5334.0,1
1006.50525,5272.0,1
1007.71886,5297.0,1
1008.93231,5313.0,1
1010.14559,5363.0,1
1011.3587,5236.0,1
1012.57164,5392.0,1
1013.78442,5330.0,1
1014.99703,5380.0,1
1016.20947,5314.0,1
1017.42175,5320.0,1
1018.63386,5343.0,1
1019.8458,5385.0,1
1021.05758,5396.0,1
1022.26919,5432.0,1
1023.48064,5481.0,1
1024.69192,5532.0,1
1025.90303,5521.0,1
1027.11397,5733.0,1
1028.32475,5835.0,1
1029.53537,5828.0,1
1030.74581,5690.0,1
1031.95609,5636.0,1
1033.16621,5606.0,1
1034.37616,5466.0,1
1035.58594,5532.0,1
1036.79555,5521.0,1
1038.005,5561.0,1
1039.21429,5607.0,1
1040.42341,5502.0,1
1041.63236,5549.0,1
1042.84114,5508.0,1
1044.04976,5407.0,1
1045.25822,5317.0,1
1046.46651,5448.0,1
1047.67463,5334.0,1
1048.88259,5325.0,1
1050.09038,5208.0,1
1051.298,5281.0,1
1052.50546,5273.0,1
1053.71276,5338.0,1
1054.91989,5257.0,1
1056.12685,5316.0,1
1057.33365,5331.0,1
1058.54028,5236.0,1
1059.74675,5206.0,1
1060.95305,5256.0,1
1062.15918,5221.0,1
1063.36516,5306.0,1
1064.57096,5213.0,1
1065.7766,5223.0,1
1066.98208,5153.0,1
1068.18739,5184.0,1
1069.39253,5177.0,1
1070.59751,5171.0,1
1071.80232,5235.0,1
1073.00697,5177.0,1
1074.21146,5139.0,1
1075.41578,5112.0,1
1076.61993,5193.0,1
1077.82392,5247.0,1
1079.02774,5220.0,1
1080.2314,5216.0,1
1081.4349,5207.0,1
1082.63823,5282.0,1
1083.84139,5299.0,1
1085.04439,5392.0,1
1086.24723,5286.0,1
1087.4499,5427.0,1
1088.65241,5338.0,1
1089.85475,5496.0,1
1091.05693,5593.0,1
1092.25894,5505.0,1
1093.46079,5472.0,1
1094.66247,5531.0,1
1095.86399,5512.0,1
1097.06534,5615.0,1
1098.26653,5573.0,1
1099.46756,5672.0,1
1100.66842,5510.0,1
1101.86912,5538.0,1
1103.06965,5554.0,1
1104.27002,5388.0,1
1105.47023,5343.0,1
1106.67027,5479.0,1
1107.87014,5467.0,1
1109.06986,5372.0,1
1110.2694,5442.0,1
1111.46879,5456.0,1
1112.66801,5419.0,1
1113.86706,5588.0,1
1115.06596,5611.0,1
1116.26469,5786.0,1
1117.46325,5893.0,1
1118.66165,6130.0,1
1119.85989,6474.0,1
1121.05796,6671.0,1
1122.25587,6818.0,1
1123.45362,6779.0,1
1124.6512,6563.0,1
1125.84862,6362.0,1
1127.04587,6203.0,1
1128.24297,6235.0,1
1129.43989,6079.0,1
1130.63666,6006.0,1
1131.83326,5923.0,1
1133.0297,5798.0,1
1134.22597,5765.0,1
1135.42208,5652.0,1
1136.61803,5546.0,1
1137.81382,5483.0,1
1139.00944,5389.0,1
1140.20489,5318.0,1
1141.40019,5366.0,1
1142.59532,5313.0,1
1143.79029,5321.0,1
1144.98509,5290.0,1
1146.17974,5324.0,1
1147.37422,5227.0,1
1148.56853,5231.0,1
1149.76269,5347.0,1
1150.95668,5326.0,1
1152.1505,5384.0,1
1153.34417,5360.0,1
1154.53767,5413.0,1
1155.73101,5303.0,1
1156.92418,5349.0,1
1158.1172,5383.0,1
1159.31005,5423.0,1
1160.50274,5375.0,1
1161.69526,5311.0,1
1162.88763,5262.0,1
1164.07983,5392.0,1
1165.27186,5332.0,1
1166.46374,5391.0,1
1167.65545,5336.0,1
1168.847,5406.0,1
1170.03839,5313.0,1
1171.22961,5322.0,1
1172.42068,5399.0,1
1173.61158,5381.0,1
1174.80232,5402.0,1
1175.99289,5389.0,1
1177.18331,5444.0,1
1178.37356,5416.0,1
1179.56365,5464.0,1
1180.75358,5491.0,1
1181.94334,5611.0,1
1183.13295,5558.0,1
1184.32239,5542.0,1
1185.51167,5592.0,1
1186.70079,5566.0,1
1187.88974,5528.0,1
1189.07853,5490.0,1
1190.26717,5554.0,1
1191.45564,5597.0,1
1192.64395,5539.0,1
1193.83209,5610.0,1
1195.02008,5689.0,1
1196.2079,5657.0,1
1197.39556,5953.0,1
1198.58306,5888.0,1
1199.7704,5937.0,1
1200.95758,6165.0,1
1202.14459,6193.0,1
1203.33145,6226.0,1
1204.51814,6020.0,1
1205.70467,5972.0,1
1206.89104,5879.0,1
1208.07725,5676.0,1
1209.26329,5653.0,1
1210.44918,5649.0,1
1211.6349,5643.0,1
1212.82046,5536.0,1
1214.00587,5440.0,1
1215.19111,5455.0,1
1216.37619,5512.0,1
1217.5611,5650.0,1
1218.74586,5529.0,1
1219.93046,5563.0,1
1221.11489,5611.0,1
1222.29917,5667.0,1
1223.48328,5704.0,1
1224.66723,5781.0,1
1225.85102,5809.0,1
1227.03465,5932.0,1
1228.21812,5975.0,1
1229.40143,6050.0,1
1230.58458,6159.0,1
1231.76757,6265.0,1
1232.95039,6319.0,1
1234.13306,6316.0,1
1235.31557,6419.0,1
1236.49791,6311.0,1
1237.6801,6158.0,1
1238.86212,6099.0,1
1240.04398,5912.0,1
1241.22568,5901.0,1
1242.40723,5838.0,1
1243.58861,5841.0,1
1244.76983,5808.0,1
1245.95089,5901.0,1
1247.13179,5906.0,1
1248.31253,5936.0,1
1249.49311,5958.0,1
1250.67353,6037.0,1
1251.85379,5858.0,1
1253.03389,5974.0,1
1254.21383,5842.0,1
1255.39361,5892.0,1
1256.57323,5916.0,1
1257.75269,5808.0,1
1258.93199,5820.0,1
1260.11113,5838.0,1
1261.29011,5820.0,1
1262.46893,5847.0,1
1263.64759,5796.0,1
1264.82609,5911.0,1
1266.00443,5865.0,1
1267.18261,5875.0,1
1268.36063,6040.0,1
1269.53849,6139.0,1
1270.71619,6188.0,1
1271.89374,6380.0,1
1273.07112,6617.0,1
1274.24834,6757.0,1
1275.4254,6888.0,1
1276.60231,7010.0,1
1277.77905,6953.0,1
1278.95564,6855.0,1
1280.13206,6615.0,1
1281.30833,6561.0,1
1282.48443,6516.0,1
1283.66038,6221.0,1
1284.83617,6204.0,1
1286.0118,6172.0,1
1287.18727,6298.0,1
1288.36258,6212.0,1
1289.53773,6066.0,1
1290.71272,5964.0,1
1291.88755,6057.0,1
1293.06223,5983.0,1
1294.23674,5964.0,1
1295.4111,5907.0,1
1296.58529,5980.0,1
1297.75933,5889.0,1
1298.93321,5907.0,1
1300.10693,5987.0,1
1301.28049,5920.0,1
1302.45389,6008.0,1
1303.62714,6107.0,1
1304.80022,6173.0,1
1305.97315,6211.0,1
1307.14591,6152.0,1
1308.31852,6056.0,1
1309.49097,5952.0,1
1310.66327,6002.0,1
1311.8354,6090.0,1
1313.00737,6002.0,1
1314.17919,6195.0,1
1315.35085,6193.0,1
1316.52234,6333.0,1
1317.69369,6343.0,1
1318.86487,6368.0,1
1320.03589,6509.0,1
1321.20676,6530.0,1
1322.37746,6586.0,1
1323.54801,6557.0,1
1324.7184,6587.0,1
1325.88864,6661.0,1
1327.05871,6703.0,1
1328.22863,6734.0,1
1329.39839,6925.0,1
1330.56799,6951.0,1
1331.73743,6952.0,1
1332.90671,6978.0,1
1334.07584,7093.0,1
1335.24481,7061.0,1
1336.41362,7033.0,1
1337.58227,7003.0,1
1338.75077,7102.0,1
1339.9191,6969.0,1
1341.08728,6970.0,1
1342.2553,6976.0,1
1343.42317,6857.0,1
1344.59087,6885.0,1
1345.75842,6796.0,1
1346.92581,6825.0,1
1348.09304,6861.0,1
1349.26012,6709.0,1
1350.42704,6734.0,1
1351.5938,6768.0,1
1352.7604,6858.0,1
1353.92685,6990.0,1
1355.09314,7082.0,1
1356.25927,7218.0,1
1357.42524,7370.0,1
1358.59106,7408.0,1
1359.75672,7482.0,1
1360.92222,7532.0,1
1362.08756,7604.0,1
1363.25275,7577.0,1
1364.41778,7424.0,1
1365.58265,7257.0,1
1366.74737,7117.0,1
1367.91193,6988.0,1
1369.07633,6713.0,1
1370.24057,6615.0,1
1371.40466,6523.0,1
1372.56859,6482.0,1
1373.73237,6252.0,1
1374.89599,6336.0,1
1376.05945,6334.0,1
1377.22275,6129.0,1
1378.3859,6258.0,1
1379.54889,6168.0,1
1380.71172,6197.0,1
1381.8744,6052.0,1
1383.03692,6075.0,1
1384.19928,6024.0,1
1385.36149,6015.0,1
1386.52354,5890.0,1
1387.68543,5958.0,1
1388.84717,5934.0,1
1390.00875,5935.0,1
1391.17017,5948.0,1
1392.33144,5989.0,1
1393.49255,5938.0,1
1394.65351,6024.0,1
1395.81431,6030.0,1
1396.97495,6139.0,1
1398.13544,6247.0,1
1399.29577,6218.0,1
1400.45594,6169.0,1
1401.61596,6315.0,1
1402.77582,6251.0,1
1403.93553,6170.0,1
1405.09507,6340.0,1
1406.25447,6348.0,1
1407.41371,6349.0,1
1408.57279,6443.0,1
1409.73171,6577.0,1
1410.89048,6662.0,1
1412.0491,6723.0,1
1413.20755,6779.0,1
1414.36586,6878.0,1
1415.524,6936.0,1
1416.68199,6970.0,1
1417.83983,7009.0,1
1418.99751,7132.0,1
1420.15503,6816.0,1
1421.3124,6776.0,1
1422.46961,6759.0,1
1423.62667,6552.0,1
1424.78357,6436.0,1
1425.94032,6436.0,1
1427.09691,6423.0,1
1428.25334,6429.0,1
1429.40962,6432.0,1
1430.56574,6509.0,1
1431.72171,6556.0,1
1432.87753,6668.0,1
1434.03318,6945.0,1
1435.18869,6875.0,1
1436.34403,7110.0,1
1437.49923,7197.0,1
1438.65426,7186.0,1
1439.80914,7146.0,1
1440.96387,7149.0,1
1442.11844,7117.0,1
1443.27286,6991.0,1
1444.42712,6864.0,1
1445.58123,6671.0,1
1446.73518,6572.0,1
1447.88898,6377.0,1
1449.04262,6387.0,1
1450.19611,6279.0,1
1451.34944,6159.0,1
1452.50262,6315.0,1
1453.65564,6182.0,1
1454.80851,6190.0,1
1455.96122,6180.0,1
1457.11378,6124.0,1
1458.26618,6112.0,1
1459.41843,6129.0,1
1460.57053,6090.0,1
1461.72247,6089.0,1
1462.87425,6171.0,1
1464.02588,6098.0,1
1465.17736,6158.0,1
1466.32868,6171.0,1
1467.47985,6299.0,1
1468.63086,6376.0,1
1469.78172,6579.0,1
1470.93243,6695.0,1
1472.08298,7009.0,1
1473.23337,7363.0,1
1474.38362,7549.0,1
1475.5337,7766.0,1
1476.68364,7920.0,1
1477.83342,8125.0,1
1478.98304,8564.0,1
1480.13251,8913.0,1
1481.28183,9466.0,1
1482.43099,9866.0,1
1483.58,10047.0,1
1484.72886,10246.0,1
1485.87756,10213.0,1
1487.02611,10058.0,1
1488.1745,9840.0,1
1489.32274,9551.0,1
1490.47083,9335.0,1
1491.61876,8921.0,1
1492.76654,8703.0,1
1493.91416,8430.0,1
1495.06163,8094.0,1
1496.20895,7834.0,1
1497.35611,7553.0,1
1498.50312,7322.0,1
1499.64998,7075.0,1
1500.79668,6909.0,1
1501.94323,6834.0,1
1503.08963,6545.0,1
1504.23587,6393.0,1
1505.38196,6219.0,1
1506.5279,6000.0,1
1507.67368,5931.0,1
1508.81931,6016.0,1
1509.96479,5932.0,1
1511.11011,5803.0,1
1512.25528,5776.0,1
1513.40029,5781.0,1
1514.54516,5842.0,1
1515.68987,5766.0,1
1516.83442,5751.0,1
1517.97883,5718.0,1
